Label	Events	ID	Date
41	"Josef Bachmann tries to assassinate Rudi Dutschke, leader of the left-wing movement (APO) in Germany, and tries to commit suicide afterwards, failing in both, although Dutschke dies of his brain injuries 11 years later."	8715	1968 April 11
2	German left-wing students blockade the Springer Press HQ in Berlin and many are arrested (one of them Ulrike Meinhof).	8716	1968 April 11
17	U.S. President Lyndon B. Johnson signs the Civil Rights Act of 1968.	8717	1968 April 11
27	MGM's classic film The Wizard of Oz makes its NBC debut after being telecast on CBS since 1956. It will remain on NBC for the next 8 years.	8718	1968 April 11
41	"John Rennie's 1831 New London Bridge is sold to Arizona entrepreneur Robert P. McCulloch and is rebuilt in Lake Havasu City, Arizona, reopening on October 5, 1971."	8719	1968 April 18
35	Pierre Elliott Trudeau becomes the 15th Prime Minister of Canada.	8720	1968 April 20
35	English politician Enoch Powell makes his controversial Rivers of Blood speech.	8721	1968 April 20
35	President Mobutu releases captured mercenaries in the Congo.	8722	1968 April 23
19	"Surgeons at the H_???pital de la Piti_?Ω, Paris, perform Europe's first heart transplant, on Clovis Roblain."	8723	1968 April 23
40	The United Methodist Church is created by the union of the former Methodist and Evangelical United Brethren churches.	8724	1968 April 23
2	Vietnam War: Student protesters at Columbia University in New York City take over administration buildings and shut down the university (see main article Columbia University protests of 1968).	8725	1968 April 23???_?_?April 30
14	"The nuclear weapon ""Boxcar"" is tested at the Nevada Test Site in the biggest detonation of Operation Crosstie."	8726	1968 April 26
15	The Israel Broadcasting Authority commences television broadcasts.	8727	1968 May 2
20	"Braniff Flight 352 crashes near Dawson, Texas, killing all 85 people on board."	8728	1968 May 3
2	Paris student riots: One million march through the streets of Paris.	8729	1968 May 13
26	"Manchester City wins the 1967???_?_?68 Football League First Division by 2 clear points, over club rivals Manchester United"	8730	1968 May 13
26	The Beatles announce the creation of Apple Records in a New York press conference.	8731	1968 May 14
4	"An outbreak of severe thunderstorms produces tornadoes, causing massive damage and heavy casualties in Charles City, Iowa, Oelwein, Iowa, and Jonesboro, Arkansas."	8732	1968 May 15
20	"Ronan Point, a 23 floor tower block in Canning Town, east London, partially collapses after a gas explosion, killing 5."	8733	1968 May 16
2	"The Catonsville Nine enter the Selective Service offices in Catonsville, Maryland, take dozens of selective service draft records, and burn them with napalm as a protest against the Vietnam War."	8734	1968 May 17
26	"Mattel's Hot Wheels toy cars are introduced.West Bromwich Albion win the Football Association Cup, defeating Everton 1-0 after extra time. The winning goal was scored by Jeff Astle."	8735	1968 May 18
43	A general election is held in Italy.	8736	1968 May 19
3	Nigerian forces capture Port Harcourt and form a ring around the Biafrans. This contributes to a humanitarian disaster as the surrounded population already suffers from hunger and starvation.	8737	1968 May 19
20	"The U.S. nuclear-powered submarine Scorpion sinks with 99 men aboard, 400 miles southwest of the Azores."	8738	1968 May 22
26	"Manchester United wins the European Cup Final, becoming the first English team to do so."	8739	1968 May 29
2	"Student protests have started in Belgrade, Yugoslavia."	8740	1968 June 2
41	"Radical feminist Valerie Solanas shoots Andy Warhol as he enters his studio, wounding him."	8741	1968 June 3
24	"The Standard & Poor's 500 index closes above 100 for the first time, at 100.38."	8742	1968 June 4
35	U.S. presidential candidate Robert F. Kennedy is shot at the Ambassador Hotel in Los Angeles. Sirhan Sirhan is arrested. Kennedy dies from his injuries the next day.	8743	1968 June 5
2	The Ford sewing machinists strike started in the United Kingdom.	8744	1968 June 7
41	James Earl Ray is arrested for the assassination of Martin Luther King Jr..	8745	1968 June 8
26	Italy beats Yugoslavia 2???_?_?0 in a replay to win the 1968 European Championship. The original final on June 8 ended 1???_?_?1.	8746	1968 June 10
26	The film Rosemary's Baby premieres in the U.S.	8747	1968 June 12
2	The Malayan Communist Party launches a second insurgency and the state of emergency is again imposed in Malaysia.	8748	1968 June 17
2	"Austin Currie, Member of Parliament at Stormont in Northern Ireland, along with others, squats a house in Caledon to protest discrimination in housing allocations."	8749	1968 June 20
20	A football stampede in Buenos Aires leaves 74 dead and 150 injured.	8750	1968 June 23
21	The first round of voting took place in the French National Assembly elections that had been scheduled following the public unrest of May.	8751	1968 June 23
31	"Giorgio Rosa declares the independence of his Republic of Rose Island, an artificial island off Rimini, Italy. Italian troops demolish it not long after."	8752	1968 June 24
31	The Bonin Islands are returned to Japan after 23 years of occupation by the United States Navy.	8753	1968 June 26
2	The ???_?_?March of the One Hundred Thousand???_⋓ took place in Rio de Janeiro as crowds demonstrated against the Brazilian military government.	8754	1968 June 26
42	The Central Intelligence Agency's Phoenix Program is officially established.	8755	1968 July 1
22	The Nuclear Non-Proliferation Treaty opens for signature.	8756	1968 July 1
26	"Yachtsman Alec Rose, 59, receives a hero's welcome as he sails into Portsmouth, England after his 354-day round-the-world trip."	8757	1968 July 4
27	???_?_? The soap opera One Life to Live premieres on ABC.	8758	1968 July 15
35	Saddam Hussein becomes Vice Chairman of the Revolutionary Council in Iraq after a coup d'_?Ωtat.	8759	1968 July 17
27	The semiconductor company Intel is founded.	8760	1968 July 18
25	"The first International Special Olympics Summer Games are held at Soldier Field in Chicago, Ill, with about 1,000 athletes with intellectual disabilities."	8761	1968 July 20
3	"Black militants led by Fred (Ahmed) Evans engage in a fierce gunfight with police in the Glenville Shootout of Cleveland, Ohio, in the United States."	8762	1968 July 23???_?_?July 28
26	"Pope Paul VI publishes the encyclical entitled Humanae vitae, on birth control."	8763	1968 July 25
1	"Vietnam War: South Vietnamese opposition leader Tr??__??_?ng _???_?_?nh Dzu is sentenced to 5 years hard labor, for advocating the formation of a coalition government as a way to move toward an end to the war."	8764	1968 July 26
7	Arenal Volcano erupts in Costa Rica for the first time in centuries.	8765	1968 July 29
27	Thames Television starts transmission in London.	8766	1968 July 30
33	"The Republican National Convention in Miami Beach, Florida nominates Richard Nixon for U.S. President and Spiro Agnew for Vice President."	8767	1968 August 5???_?_?August 8
19	The last steam passenger train service runs in Britain. A selection of British Railways steam locomotives make the 120-mile journey from Liverpool to Carlisle and return to Liverpool ???_?_? the journey is known as the Fifteen Guinea Special.	8768	1968 August 11
20	"Two charter buses are pushed into the Hida River on National Highway Route 41 in Japan, in an accident caused by heavy rain; 104 are killed."	8769	1968 August 18
1	"The Prague Spring of political liberalization ends, as 750,000 Warsaw Pact troops and 6,500 tanks with 800 planes invade Czechoslovakia. It is dated as the biggest operation in Europe since WWII ended."	8770	1968 August 20???_?_?August 21
23	The Medal of Honor is posthumously awarded to James Anderson Jr.???_?_? he was the first black U.S. Marine to be awarded the Medal of Honor.	8771	1968 August 21
19	France explodes its first hydrogen bomb.	8772	1968 August 24
2	"Police clash with anti-war protesters in Chicago, Illinois, outside the 1968 Democratic National Convention, which nominates Hubert Humphrey for U.S. President, and Edmund Muskie for Vice President. The riots and subsequent trials were an essential part of the activism of the Youth International Party."	8773	1968 August 22???_?_?August 30
35	"John Gordon Mein, US Ambassador to Guatemala, is assassinated on the streets of Guatemala City. First US Ambassador assassinated in the line of duty."	8774	1968 August 28
31	Swaziland becomes independent.	8775	1968 September 6
20	"The crash of Air France Flight 1611 kills 95 people, including French Army General Ren_?Ω Cogny as the Caravelle jetliner plunges into the Mediterranean Sea while making its approach to Nice following its departure from the island of Corsica."	8776	1968 September 7
2	"150 women (members of New York Radical Women) arrive in Atlantic City, New Jersey to protest against the Miss America Pageant, as exploitative of women. Led by activist and author Robin Morgan, it is one of the first large demonstrations of Second Wave Feminism as Women's Liberation begins to gather much media attention."	8777	1968 September 7
31	"Albania officially withdraws from the Warsaw Pact upon the Soviet Union-led Warsaw Pact invasion of Czechoslovakia, having already ceased to participate actively in Pact activity since 1962."	8778	1968 September 13
35	"U.S. Army Major General Keith L. Ware, World War II Medal of Honor recipient, is killed when his helicopter is shot down in Vietnam. He is posthumously awarded the Distinguished Service Cross."	8779	1968 September 13
29	"An agreement for merger between the General Electric Company and English Electric, the largest industrial merger in the UK up to that time."	8780	1968 September 13
26	Detroit Tiger Denny McLain becomes the first baseball pitcher to win 30 games in a season since 1934. He remains the last player to accomplish the feat.	8781	1968 September 14
26	"The D'Oliveira affair: The Marylebone Cricket Club tour of South Africa is cancelled when the South Africans refuse to accept the presence of Basil D'Oliveira, a Cape Coloured, in the side."	8782	1968 September 17
27	"Hawaii Five-O debuts on CBS, and eventually becomes the longest-running crime show in television history, until Law & Order overtakes it in 2003."	8783	1968 September 20
19	"The Soviet's Zond 5 unmanned lunar flyby mission returns to earth, with its first-of-a-kind biological payload intact."	8784	1968 September 21
1	Vietnam War: The Tet Offensive comes to an end in South Vietnam.	8785	1968 September 23
